OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,YearBuilt,TotRmsAbvGrd,YearRemodAdd,GarageYrBlt,LotFrontage,FullBath,BsmtUnfSF,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond
5,1768,731,787,569,981,1,240,7200,1937,7,1950,1939.0,60.0,1,162,0,0,252.0,7
4,1196,1196,0,197,1196,2,440,4800,1916,5,1990,1957.0,40.0,1,999,0,0,0.0,7
9,2822,1734,1088,0,1734,3,1020,13891,2008,12,2009,2009.0,107.0,3,1734,52,170,424.0,5
5,1128,936,0,812,1128,1,286,9000,1954,5,1954,1954.0,75.0,1,124,0,0,0.0,5
7,1428,1417,0,0,1428,2,554,12274,2008,6,2008,2008.0,91.0,2,1417,0,60,256.0,5
5,1576,1324,504,1309,1072,2,528,21384,1923,6,2004,1923.0,144.0,1,15,0,312,0.0,6
6,848,848,0,662,848,2,420,4438,2004,4,2004,2004.0,-1.0,1,186,140,0,169.0,5
5,1008,1008,0,486,1008,1,275,11425,1954,4,1954,1954.0,-1.0,1,522,0,0,0.0,6
8,1689,1568,0,1218,1689,3,857,13265,2002,7,2002,2002.0,-1.0,2,350,150,59,148.0,5
6,1052,1010,0,504,1052,2,440,8816,1971,6,1971,1971.0,80.0,1,506,0,0,80.0,7
7,1358,1358,0,733,1358,2,484,6371,2009,6,2010,2010.0,44.0,2,625,192,35,128.0,5
4,936,936,0,0,936,2,576,6000,1953,4,1953,1974.0,60.0,1,936,0,32,0.0,4
6,1489,778,545,0,944,1,240,9900,1940,7,1950,1940.0,60.0,2,778,335,0,0.0,7
10,2084,2078,0,1636,2084,3,1220,14803,2007,7,2008,2007.0,114.0,2,442,188,45,816.0,5
5,784,784,0,784,784,0,0,6130,1924,5,1950,-1.0,50.0,1,0,0,0,0.0,6
7,1223,600,623,0,520,2,480,2544,2005,4,2005,2005.0,24.0,2,600,0,166,0.0,5
6,1392,1392,0,1040,1392,2,458,11900,1957,6,1957,1957.0,80.0,1,352,0,0,387.0,5
7,1200,600,600,0,520,2,480,3180,2005,4,2005,2005.0,30.0,2,600,0,166,0.0,5
6,1516,1516,0,196,1516,2,472,10004,1964,6,1964,1964.0,100.0,1,975,0,0,180.0,6
4,1067,1067,0,442,1067,2,436,9600,1950,4,1995,1996.0,60.0,2,625,290,0,0.0,7
5,1559,1559,0,338,1559,2,812,8100,1948,5,1973,1948.0,90.0,1,1221,0,116,0.0,6
5,1200,768,432,352,768,1,240,11767,1946,6,1995,1946.0,70.0,1,416,0,0,0.0,6
6,1165,1127,0,312,1165,2,490,9020,1966,6,1966,1966.0,82.0,1,276,0,129,183.0,7
5,1416,876,540,0,876,3,720,12665,1915,7,1950,1949.0,100.0,1,876,418,0,0.0,8
5,864,864,0,460,864,1,338,15523,1972,5,1972,1972.0,36.0,1,404,0,0,0.0,6
6,1481,702,779,0,702,2,343,8125,1994,6,1995,1994.0,65.0,2,702,0,36,0.0,5
7,1370,1090,0,0,1370,2,479,10400,1976,6,1976,1976.0,80.0,2,1090,0,0,189.0,5
5,1039,1039,0,841,1039,2,504,11625,1965,6,1965,1965.0,75.0,1,198,0,0,0.0,4
5,1148,1148,0,1148,1148,1,672,7931,1959,6,1959,1959.0,70.0,1,0,0,0,0.0,5
7,1372,1372,0,0,1372,2,529,8640,2007,6,2008,2008.0,72.0,2,1372,0,140,0.0,5
8,1646,1638,0,0,1646,3,870,10656,2006,6,2007,2007.0,67.0,2,1638,192,80,274.0,5
4,1120,1040,0,932,1120,2,544,6970,1961,5,1961,1961.0,85.0,1,108,168,0,0.0,5
7,1949,1050,887,750,1062,2,574,9938,1993,8,1994,1993.0,80.0,2,300,156,90,246.0,5
5,894,894,0,0,894,1,308,6600,1962,5,1962,1962.0,60.0,1,894,0,0,0.0,5
5,910,105,0,0,910,2,414,8892,1953,5,1996,1953.0,74.0,1,105,196,0,0.0,7
5,1268,832,0,375,1036,1,288,12144,1949,6,1950,1949.0,60.0,1,457,0,28,0.0,7
5,1131,676,455,0,676,1,200,5720,1941,5,1950,1941.0,52.0,1,676,26,0,0.0,6
8,2610,1184,1426,64,1184,2,550,9000,2007,11,2007,2007.0,75.0,2,1120,208,364,0.0,5
9,2224,1462,762,1170,1462,3,738,8834,2004,10,2005,2004.0,74.0,2,292,184,0,216.0,5
5,1155,1109,0,899,1155,2,576,11782,1961,6,1995,1987.0,88.0,1,210,192,0,0.0,7
5,864,864,0,646,864,1,336,7000,1978,6,2005,1978.0,-1.0,1,218,0,0,90.0,8
5,1090,1090,0,980,1090,2,450,7024,2005,5,2006,2005.0,60.0,1,110,0,49,0.0,5
6,1593,808,785,0,808,2,389,9636,1992,7,1993,1993.0,-1.0,2,808,342,40,0.0,5
9,1709,1698,0,1238,1709,2,506,5119,1999,5,2000,1999.0,50.0,2,460,97,65,60.0,5
8,2217,2217,0,351,2217,2,621,15865,1970,8,1970,1970.0,95.0,2,1043,81,207,0.0,6
6,1068,1059,0,663,1068,1,264,8414,1963,6,2003,1963.0,70.0,1,396,192,0,0.0,8
5,2240,0,1120,0,1120,2,528,7018,1979,12,1979,1979.0,64.0,2,0,154,0,0.0,5
9,2364,2330,0,2188,2364,3,820,12919,2009,11,2010,2009.0,100.0,2,142,0,67,760.0,5
5,1236,912,0,465,1236,1,288,6993,1961,6,1994,1961.0,65.0,1,447,0,0,0.0,7
5,1306,992,0,860,1306,1,756,8712,1957,5,2000,1968.0,64.0,1,132,0,0,0.0,7
5,902,876,0,599,902,1,288,6173,1967,6,1967,1967.0,-1.0,1,277,0,0,75.0,6
8,1636,1623,0,63,1636,3,865,13501,2006,8,2006,2006.0,116.0,2,1560,0,60,208.0,5
7,2057,1017,1037,223,1020,1,180,11500,1936,6,1987,1936.0,86.0,1,794,0,0,0.0,7
5,902,864,0,301,902,2,484,8885,1983,5,1983,1983.0,-1.0,1,239,164,0,0.0,5
6,1484,742,742,0,742,2,390,12589,2005,8,2005,2005.0,149.0,2,742,36,24,0.0,5
5,1268,1268,0,196,1268,1,252,9286,1977,5,1989,1978.0,-1.0,1,1072,173,0,0.0,7
5,1015,768,0,489,1015,1,450,6120,1925,6,1950,1925.0,51.0,1,279,0,0,0.0,7
6,1224,612,612,294,612,2,528,3000,2009,4,2009,2009.0,30.0,2,318,0,234,76.0,5
7,2127,1104,1215,48,912,3,833,13125,1991,8,1991,1991.0,103.0,2,422,72,192,0.0,5
6,1414,1184,0,528,1414,2,601,11029,1958,6,2002,1990.0,87.0,1,245,0,51,0.0,8
6,1721,928,785,814,936,2,471,8462,1994,7,1994,1994.0,70.0,2,114,300,87,105.0,5
5,2200,1272,928,1084,1272,0,0,8777,1900,9,2003,-1.0,67.0,2,188,0,70,0.0,7
6,1686,1686,0,625,1686,2,612,10240,1980,7,1980,1980.0,79.0,2,0,384,131,157.0,6
5,1126,1126,0,767,1126,2,540,15611,1977,6,1977,1977.0,-1.0,2,266,180,0,0.0,6
8,2374,1181,1140,0,1234,3,656,11999,2003,10,2004,2003.0,93.0,2,1181,104,100,340.0,5
8,1788,1753,0,0,1788,2,522,11838,2001,7,2001,2001.0,-1.0,2,1753,202,151,0.0,5
9,1905,1905,0,0,1905,3,788,11670,2006,8,2006,2006.0,84.0,2,1905,0,191,302.0,5
7,1500,1500,0,20,1500,2,570,8487,2004,6,2004,2004.0,63.0,2,1480,192,36,210.0,5
7,2069,585,0,425,2069,2,505,27650,1960,9,2007,1960.0,313.0,2,160,0,0,0.0,7
4,747,600,0,0,747,2,528,5825,1926,5,1953,1953.0,52.0,1,600,0,0,108.0,5
7,1200,1176,0,833,1200,2,555,10083,2003,5,2003,2003.0,67.0,2,343,0,41,-1.0,5
7,1971,1113,858,341,1113,2,689,9675,2005,8,2005,2005.0,75.0,2,772,0,48,0.0,5
7,1962,1391,571,464,1391,3,868,8760,2006,7,2006,2006.0,73.0,2,927,0,90,0.0,5
6,1728,1728,0,936,1728,2,574,12640,1976,8,1976,1976.0,55.0,2,396,40,0,0.0,5
5,1869,1088,561,1088,1188,2,456,8820,1890,7,1996,1963.0,98.0,1,0,48,0,0.0,6
5,1144,1144,0,748,1144,1,796,8163,1959,6,1959,1959.0,70.0,1,102,86,0,128.0,6
8,1629,1616,0,1300,1629,3,808,14536,2002,9,2003,2002.0,85.0,2,316,0,252,236.0,5
5,864,864,0,398,864,2,720,7200,1950,5,2002,1980.0,60.0,1,317,194,0,0.0,8
5,1968,784,800,562,1168,2,530,11075,1969,7,1969,1969.0,-1.0,2,29,305,189,232.0,4
6,1229,561,668,285,561,2,462,1300,1980,5,1980,1980.0,24.0,1,276,150,0,0.0,6
5,1057,1057,0,417,1057,2,576,7420,1962,6,1962,1977.0,70.0,1,640,0,0,0.0,5
7,1416,696,720,604,696,2,484,2572,1999,6,1999,1999.0,24.0,2,92,0,44,0.0,5
6,2872,1330,1330,896,1542,2,619,12227,1977,11,1995,1977.0,-1.0,2,434,550,282,424.0,7
5,1308,728,332,428,976,1,256,9600,1940,7,1950,1940.0,130.0,1,300,0,70,0.0,7
3,968,600,368,0,600,0,0,5925,1910,6,1950,-1.0,50.0,1,600,0,0,0.0,6
6,1095,588,0,513,1095,1,264,10382,1958,6,1958,1958.0,75.0,1,75,0,0,105.0,5
7,1626,764,862,567,764,2,474,2268,2003,6,2004,2003.0,36.0,2,197,0,27,106.0,5
6,918,918,0,0,918,1,264,7892,1979,5,1979,1979.0,55.0,2,918,28,0,0.0,5
7,2019,728,883,0,1136,2,532,11414,1910,8,1993,1997.0,60.0,1,728,509,135,0.0,8
7,1241,1241,0,1106,1241,2,569,4274,2006,4,2007,2007.0,35.0,1,135,0,116,-1.0,5
7,999,944,0,867,999,2,588,12122,1961,6,2007,1961.0,-1.0,1,77,144,76,210.0,9
8,2612,1225,1336,854,1276,3,676,12203,1998,8,1999,1998.0,98.0,2,371,250,0,975.0,5
8,2290,1128,1141,0,1149,2,779,11250,2002,9,2002,2002.0,-1.0,2,1128,0,0,0.0,5
5,1734,0,432,0,1302,2,539,10125,1977,8,1977,1977.0,75.0,2,0,0,0,0.0,5
9,1940,1930,0,1646,1940,3,606,10159,2009,8,2010,2010.0,83.0,2,284,168,95,450.0,5
8,2392,1396,985,1074,1407,3,870,9452,1997,7,1998,1997.0,82.0,2,322,0,70,423.0,5
6,1851,822,831,536,1020,2,440,9760,1964,7,1993,1964.0,80.0,2,169,239,42,340.0,8
6,1500,750,750,0,750,2,564,8846,2005,6,2006,2005.0,68.0,2,750,0,35,0.0,5
10,1718,1700,0,1172,1718,3,786,12456,2006,7,2007,2008.0,96.0,2,528,216,48,230.0,5
4,1230,747,456,384,774,1,305,4712,1946,5,1950,1946.0,51.0,1,363,0,57,0.0,7
5,1050,1050,0,915,1050,1,368,10659,1961,6,1961,1961.0,-1.0,1,135,0,319,0.0,6
3,944,0,0,0,944,2,528,10206,1952,4,1952,1956.0,74.0,1,0,0,0,0.0,3
5,691,691,0,0,691,1,216,5400,1920,4,1950,1920.0,60.0,1,691,0,20,0.0,6
8,1574,1574,0,24,1574,3,824,11957,2006,7,2006,2006.0,75.0,2,1550,144,104,53.0,5
7,1504,1346,0,16,1504,2,457,3182,2005,7,2006,2005.0,43.0,2,1330,156,0,16.0,5
6,1657,1657,0,1237,1657,2,484,12155,1970,7,1970,1970.0,-1.0,2,420,0,0,0.0,3
4,1092,546,546,273,546,1,286,2217,1970,6,1970,1970.0,21.0,1,0,238,0,0.0,4
7,1710,1710,0,0,1710,2,550,12118,2004,7,2005,2004.0,43.0,2,1710,100,48,108.0,5
5,1271,720,551,0,720,1,312,21286,1948,7,1950,1948.0,115.0,2,720,0,0,0.0,5
6,1502,602,602,0,900,1,180,10592,1923,7,1996,1923.0,55.0,1,602,96,0,0.0,7
7,1472,384,670,0,802,2,402,10784,1991,7,1992,1991.0,-1.0,2,384,164,0,76.0,5
7,1506,1362,0,16,1506,2,440,3013,2005,6,2005,2005.0,43.0,2,1346,142,20,145.0,5
7,1220,1199,0,684,1220,2,632,7406,2006,6,2006,2006.0,64.0,2,515,105,54,84.0,5
8,2898,1565,0,1165,2898,2,665,15498,1976,10,1976,1976.0,-1.0,2,0,0,72,0.0,6
5,1264,1268,0,697,1264,2,461,9300,1960,6,1960,1960.0,73.0,1,571,0,0,324.0,5
8,1646,1638,0,1513,1646,3,800,9520,2007,7,2008,2008.0,71.0,2,125,192,44,338.0,5
7,3082,824,998,523,1687,2,672,15863,1920,12,1970,1970.0,102.0,2,301,136,63,0.0,3
8,2520,1338,1168,1012,1352,3,796,14541,1993,10,1993,1993.0,-1.0,2,326,209,55,0.0,7
5,954,920,0,0,954,1,240,6305,1938,5,1950,1938.0,50.0,1,920,0,0,0.0,7
9,1620,1620,0,1022,1620,3,912,12898,2007,6,2008,2008.0,89.0,2,598,228,0,70.0,5
8,2263,1055,1208,0,1055,2,905,9240,2001,7,2002,2001.0,-1.0,2,1055,0,45,396.0,5
5,1803,1134,0,168,1803,2,484,13125,1957,8,2000,1957.0,88.0,2,284,0,0,67.0,4
6,1632,800,832,400,800,2,484,9130,1966,7,2000,1966.0,-1.0,1,336,0,40,252.0,8
7,2329,1475,797,1085,1532,2,514,11839,1990,10,1990,1990.0,86.0,2,390,192,121,99.0,5
8,2524,2524,0,1104,2524,2,542,9600,1981,9,1981,1981.0,80.0,2,1420,474,120,0.0,5
9,2868,1992,876,240,1992,3,716,16056,2005,11,2006,2005.0,85.0,3,1752,214,108,208.0,5
7,1316,1316,0,0,1316,2,440,11175,2007,6,2007,2007.0,103.0,2,1316,0,20,0.0,5
8,1989,1065,898,932,1091,2,586,11367,2002,7,2002,2002.0,90.0,2,133,199,60,210.0,5
9,2184,1104,1054,936,1130,3,836,11308,2008,10,2008,2008.0,96.0,2,168,0,102,154.0,5
8,1338,1338,0,616,1338,2,582,4920,2001,6,2001,2001.0,41.0,2,722,0,0,0.0,5
5,2337,662,915,0,1422,2,560,13600,1900,10,1950,1945.0,85.0,2,662,0,57,0.0,5
7,2260,1306,954,1201,1306,2,533,14000,1996,7,1997,1996.0,80.0,2,105,296,44,0.0,5
6,1571,799,772,0,799,2,380,7837,1993,7,1994,1993.0,59.0,2,799,0,40,0.0,7
5,1048,1048,0,586,1048,1,286,10152,1956,6,1956,1956.0,72.0,1,462,0,20,120.0,5
6,1556,727,727,298,829,2,441,11700,1968,8,1968,1968.0,78.0,1,429,0,0,0.0,6
5,1456,810,454,0,1002,1,280,7585,1948,7,1950,1954.0,50.0,1,810,0,0,0.0,3
5,1096,1096,0,75,1096,1,299,15870,1969,6,1969,1969.0,-1.0,1,230,240,32,0.0,5
6,848,848,0,662,848,2,420,4435,2004,3,2004,2004.0,37.0,1,186,140,0,169.0,5
5,1040,1040,0,824,1040,1,308,7500,1963,5,1963,1963.0,75.0,1,216,0,0,0.0,5
7,1459,1459,0,0,1459,2,527,8749,2002,6,2002,2002.0,70.0,2,1459,192,39,100.0,5
6,1251,1251,0,553,1251,1,461,8800,1964,6,1964,1964.0,80.0,1,698,0,116,425.0,6
6,996,936,0,747,996,2,564,9069,1992,5,1992,1992.0,73.0,1,189,120,0,0.0,6
8,1953,1082,871,0,1082,3,1043,10574,2005,9,2006,2005.0,85.0,2,1082,160,50,0.0,5
3,1040,0,0,0,1040,2,400,8544,1950,6,1950,1987.0,60.0,2,0,0,0,0.0,4
5,1200,864,0,661,1200,2,884,9230,1965,6,1998,1977.0,71.0,1,203,0,64,166.0,8
5,936,936,0,248,936,1,308,5868,1956,4,2000,1956.0,74.0,1,448,0,0,0.0,7
6,1194,655,0,655,1194,2,539,8910,1959,6,1959,1954.0,79.0,1,0,0,0,0.0,6
5,1302,630,672,0,630,2,440,2016,1970,6,1970,1970.0,24.0,2,630,0,0,304.0,5
8,2622,1463,1122,1032,1500,2,712,12256,1994,9,1995,1994.0,98.0,2,431,186,32,362.0,5
7,2021,868,1134,0,887,2,422,23257,2006,9,2006,2006.0,168.0,2,868,0,100,0.0,5
6,1690,924,742,0,948,2,463,8063,2000,7,2000,2000.0,-1.0,2,924,100,48,0.0,5
8,1836,1836,0,1039,1836,3,862,11362,2004,7,2005,2004.0,107.0,2,797,125,185,42.0,5
6,1658,773,885,219,773,2,431,8000,1995,8,1996,1995.0,-1.0,2,554,224,84,0.0,5
7,1964,803,866,403,1098,2,483,10480,1976,8,1976,1976.0,80.0,2,400,0,69,660.0,6
5,816,816,0,708,816,1,308,7100,1957,5,1957,1957.0,73.0,1,108,0,0,0.0,7
8,1734,1734,0,1004,1734,3,928,12085,2007,7,2007,2007.0,93.0,2,730,0,0,328.0,5
5,894,894,0,702,894,2,450,9764,1967,5,2003,1967.0,57.0,1,192,0,0,0.0,7
5,1601,533,580,0,1021,1,300,13825,1958,6,1987,1958.0,85.0,1,533,280,34,0.0,6
6,1012,1012,0,0,1012,1,308,8263,1920,6,1950,1920.0,59.0,1,1012,0,22,0.0,5
4,1005,1005,0,0,1005,2,672,10434,1955,5,1955,1977.0,60.0,1,1005,0,0,0.0,5
7,1530,1530,0,1300,1530,3,630,14572,2004,7,2004,2004.0,182.0,2,230,144,36,0.0,5
6,2210,1008,1032,0,1178,1,205,9900,1880,8,1950,1930.0,90.0,2,1008,0,48,0.0,4
6,1252,1032,220,280,1032,1,288,9600,1950,6,1950,1950.0,80.0,1,752,0,0,0.0,5
5,1020,780,240,0,780,0,0,6342,1875,6,1996,-1.0,54.0,1,780,0,0,0.0,8
8,2828,1466,1362,1150,1466,3,1052,9965,2006,11,2007,2006.0,77.0,3,316,125,144,340.0,5
4,924,672,252,348,672,1,280,12180,1941,5,1950,1941.0,60.0,1,324,0,0,0.0,4
6,932,932,0,0,932,1,306,8280,1950,4,1950,1950.0,57.0,1,932,0,0,0.0,5
6,1811,1073,0,296,1811,2,470,14115,1956,6,2004,1956.0,90.0,1,230,0,0,0.0,7
7,1820,864,918,454,902,2,492,13700,1965,8,1988,1965.0,-1.0,1,410,60,84,288.0,6
5,1437,1437,0,1157,1437,2,528,10768,1976,6,2004,1976.0,90.0,2,280,0,21,0.0,8
5,1265,1219,0,633,1265,2,502,9350,1965,6,1999,1965.0,85.0,2,586,0,92,0.0,8
5,1432,1360,0,680,1432,2,588,16157,1978,5,1978,1978.0,-1.0,1,289,168,180,0.0,7
7,1502,1502,0,0,1502,2,644,9541,2009,7,2009,2009.0,79.0,2,1502,0,114,268.0,5
8,1694,1694,0,0,1694,3,776,10475,2008,7,2008,2008.0,64.0,2,1694,160,33,72.0,5
6,1671,959,712,786,959,2,472,10852,2000,7,2000,2000.0,58.0,2,173,0,38,0.0,5
10,3627,1930,1796,1387,1831,3,807,35760,1995,10,1996,1995.0,118.0,3,543,361,76,1378.0,5
6,1261,1261,0,662,1261,2,433,9120,1958,6,1958,1958.0,76.0,1,599,0,0,0.0,6
7,1250,625,625,0,625,2,625,4017,2006,5,2007,2006.0,35.0,2,625,0,54,0.0,5
8,2872,1683,743,700,2129,2,541,10678,1992,9,2000,1992.0,85.0,2,983,0,33,337.0,5
8,1652,1600,0,1480,1652,2,482,5587,2008,5,2008,2008.0,64.0,2,120,162,53,186.0,5
10,4476,2396,2065,2096,2411,3,813,15623,1996,10,1996,1996.0,160.0,3,300,171,78,0.0,5
5,1130,1120,0,821,1130,2,720,10800,1920,5,1950,1970.0,60.0,1,299,229,0,0.0,6
5,1221,784,272,392,949,1,392,9738,1924,7,1950,1965.0,60.0,1,392,0,0,0.0,7
8,1624,1624,0,1456,1624,3,757,12461,1994,5,1995,1994.0,89.0,2,168,0,114,0.0,5
7,1660,831,829,0,831,2,493,8935,2002,7,2002,2002.0,68.0,2,831,144,68,95.0,5
4,1622,1249,0,1159,1622,4,1356,32463,1961,7,1975,1975.0,-1.0,1,90,439,0,149.0,4
6,1224,1224,0,883,1224,2,402,4500,1999,5,1999,1999.0,-1.0,2,341,0,304,425.0,5
6,1352,663,689,371,663,1,299,9364,1969,7,1969,1969.0,80.0,1,292,379,36,143.0,7
7,1863,879,984,0,879,3,660,14054,2006,9,2006,2006.0,58.0,2,879,100,17,0.0,5
7,1690,815,875,0,815,1,225,8850,1916,7,1950,1916.0,65.0,1,815,0,0,0.0,6
4,864,864,0,0,864,1,280,9353,1970,5,1970,1972.0,71.0,1,864,0,0,0.0,5
7,1630,1630,0,0,1630,2,451,9750,2000,6,2001,2000.0,75.0,2,1630,74,234,171.0,5
7,2196,2158,0,485,2196,3,701,14684,1990,7,1991,1990.0,90.0,2,1496,84,70,234.0,7
4,1056,1056,0,1056,1056,1,384,8900,1966,5,1966,1966.0,-1.0,1,0,0,42,0.0,4
6,1700,1682,0,340,1700,2,544,9135,2003,7,2003,2003.0,70.0,2,1342,192,23,120.0,5
8,1660,1660,0,1220,1660,2,500,10182,2006,8,2006,2006.0,85.0,2,440,322,50,420.0,5
5,894,894,0,180,894,1,384,7094,1966,5,1966,1966.0,99.0,1,340,0,0,0.0,5
8,1314,1300,0,936,1314,2,552,8640,2009,6,2009,2009.0,72.0,2,364,135,112,72.0,5
4,912,0,240,0,672,0,0,6240,1947,3,1950,-1.0,52.0,1,0,0,0,0.0,5
5,1211,952,0,250,1211,1,322,8250,1968,5,1968,1968.0,55.0,1,210,0,63,0.0,5
5,2136,2136,0,756,2136,2,528,10680,1951,7,1951,1951.0,89.0,2,1380,0,30,44.0,3
7,1490,788,702,724,788,2,388,15384,2004,8,2005,2004.0,60.0,2,64,100,75,0.0,5
6,1138,588,0,507,1138,1,264,10482,1958,6,1958,1958.0,65.0,1,81,224,0,63.0,8
5,912,912,0,595,912,2,576,8872,1965,5,2008,1992.0,72.0,1,317,0,240,300.0,8
9,1702,1702,0,1540,1702,3,1052,8769,2008,7,2008,2008.0,65.0,1,162,0,72,766.0,5
5,2620,1361,1259,498,1361,2,600,18890,1977,12,1977,1977.0,-1.0,2,652,155,24,1.0,5
5,1190,1106,0,803,1190,2,540,7728,1962,6,1962,1962.0,70.0,1,303,0,18,120.0,6
6,1141,1141,0,0,1141,2,484,13072,2005,6,2005,2005.0,63.0,1,1141,0,0,0.0,5
8,1484,1476,0,428,1484,2,472,9037,2006,6,2006,2006.0,64.0,2,1048,120,33,32.0,5
7,1768,884,884,550,884,2,543,8158,2003,8,2003,2003.0,65.0,2,334,0,63,252.0,5
7,1689,1689,0,0,1689,3,954,9849,2007,7,2007,2007.0,83.0,2,1689,0,56,0.0,6
10,2076,2076,0,1386,2076,3,850,13891,2006,7,2006,2006.0,107.0,2,690,216,229,-1.0,5
8,1517,792,725,0,792,2,400,11435,1929,7,1950,1931.0,-1.0,1,792,0,0,0.0,7
6,1868,585,728,0,1140,2,477,12090,1984,7,2003,1984.0,78.0,3,585,268,112,74.0,7
6,1034,1012,0,539,1034,3,888,12328,1976,6,1976,1976.0,-1.0,1,473,0,0,335.0,5
6,2058,735,924,319,1134,2,396,9600,1917,8,1950,1950.0,60.0,1,416,0,0,0.0,5
7,2110,2110,0,1065,2110,2,522,11160,1968,8,1968,1968.0,93.0,2,1045,0,0,0.0,5
7,1405,1405,0,0,1405,2,478,3136,2003,6,2003,2003.0,-1.0,2,1405,148,36,163.0,5
7,2167,1192,651,125,1516,2,518,17542,1974,9,2003,1974.0,-1.0,2,36,220,47,0.0,7
7,1656,746,896,0,760,2,397,6931,2003,7,2004,2003.0,60.0,2,746,178,128,92.0,5
6,1367,884,408,425,959,1,560,6240,1931,6,1950,1978.0,52.0,1,459,0,0,0.0,6
8,1987,1986,0,1314,1987,2,691,14303,1994,7,1994,1994.0,91.0,2,672,262,36,554.0,5
6,1337,1405,0,266,1337,2,511,4060,1998,5,1999,1998.0,34.0,2,1139,144,68,0.0,5
9,2018,2002,0,0,2018,3,746,13214,2008,10,2009,2009.0,89.0,2,2002,144,76,0.0,5
8,3447,728,1479,192,1968,3,1014,14100,1935,11,1997,1982.0,-1.0,3,536,314,12,632.0,9
7,1524,1332,192,1258,1332,2,586,23595,1979,4,1979,1979.0,-1.0,0,74,268,0,0.0,6
6,1489,1489,0,0,1489,2,462,9156,1968,7,1968,1968.0,-1.0,2,1489,0,0,0.0,7
6,1395,723,660,593,735,2,497,12936,1972,6,1972,1972.0,-1.0,1,130,294,116,0.0,6
5,1040,1040,0,532,1040,2,484,8800,1977,5,2008,1977.0,61.0,2,364,0,0,0.0,7
6,1824,912,912,0,912,0,0,9400,1971,8,1971,-1.0,94.0,2,912,128,0,0.0,5
6,1412,780,587,0,825,1,280,6000,1939,6,1950,1939.0,50.0,1,780,45,0,0.0,6
8,1659,1501,0,1158,1659,2,499,5664,2000,5,2000,2000.0,40.0,2,343,212,59,0.0,5
8,1970,1085,850,0,1120,3,753,11065,2006,8,2006,2006.0,86.0,2,1085,177,74,788.0,5
5,2372,994,994,0,1378,1,432,6600,1892,11,1965,1985.0,60.0,2,994,0,287,0.0,4
7,1664,832,832,194,832,2,528,10140,1976,8,1976,1976.0,78.0,2,638,0,28,0.0,5
5,1128,1120,0,776,1128,2,525,8700,1963,6,1963,1963.0,80.0,2,344,192,20,148.0,6
5,1246,1246,0,340,1246,1,305,7500,1959,6,1994,1959.0,75.0,1,0,218,0,0.0,7
7,1983,978,978,694,1005,2,490,10762,1999,9,1999,1999.0,-1.0,2,284,0,0,344.0,5
6,1494,771,741,547,753,1,213,7500,1942,7,1950,1942.0,-1.0,1,224,0,0,0.0,7
8,2526,1165,1323,740,1203,3,844,10120,1994,8,1994,1994.0,92.0,2,425,309,78,391.0,5
7,1708,976,732,0,976,2,380,3363,2004,7,2004,2004.0,32.0,2,976,0,40,117.0,5
9,1652,1652,0,1572,1652,2,840,13173,2006,6,2007,2006.0,108.0,2,80,404,102,300.0,5
7,1902,1902,0,1406,1902,2,567,17500,1959,7,2002,1959.0,100.0,2,496,0,207,0.0,8
8,2810,1453,1357,482,1453,2,750,9572,1990,9,1990,1990.0,-1.0,2,971,500,0,336.0,5
9,2599,1393,1177,0,1422,3,779,14774,1999,10,1999,1999.0,108.0,2,1393,668,30,165.0,5
8,1630,1622,0,0,1630,3,860,10226,2008,8,2008,2008.0,61.0,2,1622,172,42,270.0,5
8,1787,1753,0,0,1787,3,748,14781,2001,7,2002,2001.0,-1.0,2,1753,198,150,178.0,5
4,948,864,0,492,948,1,248,10215,1954,5,1954,1954.0,75.0,1,372,0,0,132.0,5
3,720,0,0,0,720,1,287,6627,1949,4,1950,1955.0,-1.0,1,0,0,0,0.0,6
7,1923,750,862,674,1061,2,564,10186,1992,8,1992,1992.0,107.0,2,76,240,39,0.0,5
8,1795,1795,0,0,1795,3,895,9986,2006,7,2007,2007.0,75.0,2,1795,0,49,428.0,5
4,796,796,0,0,796,0,0,3636,1922,5,1950,-1.0,40.0,1,796,0,0,0.0,4
3,774,544,0,544,774,0,0,4270,1931,6,2006,-1.0,70.0,1,0,0,0,0.0,6
6,2792,1510,1208,493,1584,2,520,10440,1920,8,1950,1920.0,60.0,2,1017,0,547,0.0,7
7,1632,935,677,0,955,2,462,9084,1998,8,1998,1998.0,63.0,2,935,0,28,0.0,5
4,816,816,0,690,816,1,288,8877,1938,3,1958,1958.0,67.0,1,126,0,0,0.0,6
5,1365,765,600,765,765,2,440,2368,1970,7,1970,1970.0,24.0,1,0,0,36,312.0,6
6,1334,1350,0,686,1334,2,630,9650,1977,6,1977,1977.0,80.0,2,664,0,16,360.0,5
5,1656,1656,0,0,1656,2,506,9246,1973,8,1973,1973.0,87.0,2,1656,0,211,564.0,5
4,693,693,0,0,693,0,0,4118,1941,4,1950,-1.0,153.0,1,693,0,20,0.0,4
5,864,864,0,360,864,1,288,9560,1972,5,1972,1972.0,120.0,1,504,0,0,0.0,7
4,872,858,0,0,872,4,480,8294,1971,5,1971,1974.0,70.0,1,858,0,0,0.0,5
