GrLivArea,OverallQual,1stFlrSF,TotalBsmtSF,GarageArea,2ndFlrSF,LotArea,ExterQual_3,YearBuilt,KitchenQual_3,GarageYrBlt,ExterQual_2,YearRemodAdd,TotRmsAbvGrd,BsmtFinSF1,GarageCars,OpenPorchSF,FullBath,BsmtUnfSF,MasVnrArea,Price3Classes
969.0,5.0,969.0,969.0,440.0,0.0,10356.0,1.0,1975.0,1.0,1975.0,0.0,1975.0,5.0,716.0,2.0,0.0,1.0,253.0,0.0,<200000
1710.0,8.0,1710.0,1710.0,866.0,0.0,13891.0,0.0,2007.0,0.0,2007.0,1.0,2008.0,6.0,1400.0,3.0,102.0,2.0,310.0,436.0,"[200000,400000]"
1993.0,6.0,1097.0,825.0,495.0,896.0,14803.0,1.0,1971.0,1.0,1971.0,0.0,1971.0,8.0,416.0,2.0,66.0,2.0,409.0,252.0,<200000
1252.0,6.0,1252.0,1602.0,564.0,0.0,13500.0,1.0,1960.0,1.0,1960.0,0.0,1975.0,4.0,429.0,2.0,0.0,1.0,93.0,0.0,"[200000,400000]"
1200.0,6.0,1200.0,1200.0,312.0,0.0,11340.0,1.0,1923.0,1.0,1923.0,0.0,1950.0,7.0,0.0,1.0,0.0,1.0,1200.0,0.0,<200000
1096.0,6.0,572.0,572.0,0.0,524.0,9600.0,1.0,1924.0,1.0,-1.0,0.0,1950.0,5.0,0.0,0.0,8.0,1.0,572.0,0.0,<200000
1040.0,5.0,1040.0,0.0,625.0,0.0,7200.0,1.0,1950.0,1.0,1950.0,0.0,1950.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,<200000
1968.0,8.0,774.0,774.0,680.0,1194.0,12003.0,0.0,2009.0,0.0,2009.0,1.0,2010.0,8.0,0.0,3.0,75.0,2.0,774.0,84.0,"[200000,400000]"
1947.0,7.0,991.0,991.0,678.0,956.0,12552.0,0.0,2004.0,0.0,2004.0,1.0,2005.0,8.0,222.0,2.0,136.0,2.0,769.0,0.0,"[200000,400000]"
2462.0,7.0,1392.0,1392.0,576.0,1070.0,19378.0,0.0,2005.0,0.0,2006.0,1.0,2006.0,9.0,57.0,2.0,132.0,2.0,1335.0,456.0,"[200000,400000]"
1232.0,6.0,1232.0,1232.0,516.0,0.0,11120.0,1.0,1984.0,1.0,1984.0,0.0,1984.0,6.0,660.0,2.0,0.0,2.0,572.0,0.0,<200000
2668.0,9.0,1572.0,1572.0,726.0,1096.0,13688.0,0.0,2003.0,0.0,2003.0,1.0,2004.0,10.0,1016.0,3.0,0.0,2.0,556.0,664.0,>400000
1541.0,7.0,1541.0,1541.0,532.0,0.0,12182.0,0.0,2005.0,0.0,2005.0,1.0,2005.0,7.0,1201.0,2.0,70.0,2.0,340.0,226.0,"[200000,400000]"
882.0,4.0,882.0,882.0,0.0,0.0,5500.0,1.0,1956.0,1.0,-1.0,0.0,1956.0,4.0,0.0,0.0,0.0,1.0,882.0,0.0,<200000
1616.0,6.0,1149.0,1149.0,216.0,467.0,5400.0,1.0,1926.0,0.0,1926.0,0.0,2004.0,5.0,370.0,1.0,0.0,2.0,779.0,0.0,<200000
1355.0,5.0,808.0,644.0,0.0,547.0,10106.0,1.0,1940.0,1.0,-1.0,0.0,1999.0,6.0,351.0,0.0,0.0,2.0,112.0,0.0,<200000
1867.0,5.0,1867.0,1617.0,303.0,0.0,10708.0,0.0,1955.0,1.0,1955.0,1.0,1993.0,7.0,379.0,1.0,0.0,1.0,470.0,0.0,<200000
2161.0,8.0,1610.0,1582.0,789.0,551.0,10562.0,0.0,2007.0,0.0,2007.0,1.0,2007.0,8.0,1288.0,3.0,120.0,1.0,294.0,300.0,"[200000,400000]"
1720.0,7.0,840.0,840.0,440.0,880.0,8244.0,0.0,2004.0,0.0,2004.0,1.0,2004.0,7.0,0.0,2.0,48.0,2.0,840.0,0.0,<200000
1707.0,8.0,1707.0,1686.0,511.0,0.0,16669.0,0.0,1981.0,1.0,1981.0,1.0,1981.0,6.0,0.0,2.0,64.0,2.0,1686.0,653.0,"[200000,400000]"
1382.0,5.0,854.0,720.0,660.0,0.0,12358.0,1.0,1941.0,1.0,1991.0,0.0,1950.0,7.0,360.0,2.0,0.0,1.0,360.0,0.0,<200000
1656.0,6.0,1656.0,1080.0,528.0,0.0,31770.0,1.0,1960.0,1.0,1960.0,0.0,1960.0,7.0,639.0,2.0,62.0,1.0,441.0,112.0,"[200000,400000]"
1767.0,7.0,1064.0,1064.0,504.0,703.0,5306.0,0.0,1987.0,0.0,1987.0,1.0,1987.0,5.0,495.0,2.0,35.0,2.0,354.0,0.0,"[200000,400000]"
1362.0,6.0,1362.0,1362.0,504.0,0.0,10197.0,1.0,1961.0,1.0,1961.0,0.0,1961.0,6.0,288.0,2.0,20.0,1.0,700.0,491.0,<200000
1651.0,6.0,1651.0,1606.0,616.0,0.0,12416.0,1.0,1986.0,1.0,1986.0,0.0,1986.0,7.0,1398.0,2.0,0.0,2.0,0.0,132.0,<200000
2158.0,6.0,2158.0,1202.0,576.0,0.0,12615.0,1.0,1950.0,0.0,1950.0,0.0,2001.0,7.0,477.0,2.0,29.0,2.0,725.0,0.0,"[200000,400000]"
2060.0,6.0,1164.0,1151.0,521.0,896.0,10029.0,0.0,1988.0,1.0,1988.0,1.0,1989.0,8.0,831.0,2.0,228.0,2.0,320.0,268.0,"[200000,400000]"
1920.0,5.0,1252.0,1052.0,451.0,668.0,13650.0,0.0,1958.0,0.0,1958.0,1.0,1958.0,8.0,57.0,2.0,0.0,2.0,554.0,0.0,<200000
2234.0,9.0,2234.0,2216.0,1166.0,0.0,17423.0,0.0,2008.0,0.0,2009.0,0.0,2009.0,9.0,1904.0,3.0,60.0,2.0,312.0,748.0,>400000
968.0,5.0,968.0,968.0,480.0,0.0,8520.0,0.0,1923.0,1.0,1935.0,1.0,2006.0,5.0,0.0,2.0,0.0,1.0,968.0,0.0,<200000
1525.0,6.0,769.0,756.0,440.0,756.0,2117.0,0.0,2000.0,0.0,2000.0,1.0,2000.0,5.0,436.0,2.0,0.0,2.0,320.0,456.0,<200000
1340.0,5.0,1340.0,0.0,252.0,0.0,9060.0,1.0,1957.0,1.0,1957.0,0.0,2006.0,7.0,0.0,1.0,0.0,1.0,0.0,98.0,<200000
2082.0,7.0,1362.0,1362.0,484.0,720.0,11426.0,1.0,2003.0,0.0,2003.0,0.0,2003.0,6.0,0.0,2.0,238.0,2.0,1362.0,0.0,"[200000,400000]"
1252.0,5.0,936.0,504.0,576.0,316.0,7438.0,1.0,1908.0,1.0,1986.0,0.0,1991.0,5.0,0.0,2.0,0.0,1.0,504.0,0.0,<200000
3608.0,10.0,1518.0,1107.0,840.0,1518.0,22950.0,0.0,1892.0,0.0,1993.0,1.0,1993.0,12.0,0.0,3.0,260.0,2.0,1107.0,0.0,>400000
1217.0,7.0,1217.0,1188.0,497.0,0.0,9947.0,1.0,1990.0,0.0,1990.0,0.0,1991.0,6.0,611.0,2.0,27.0,2.0,577.0,0.0,<200000
1656.0,5.0,808.0,660.0,180.0,704.0,10410.0,1.0,1916.0,1.0,1916.0,0.0,1987.0,8.0,0.0,1.0,0.0,2.0,660.0,0.0,<200000
1224.0,5.0,1224.0,1086.0,528.0,0.0,7018.0,1.0,1979.0,1.0,1979.0,0.0,1979.0,6.0,1086.0,2.0,0.0,0.0,0.0,275.0,<200000
1593.0,8.0,1593.0,1593.0,682.0,0.0,4923.0,0.0,2001.0,0.0,2001.0,1.0,2002.0,5.0,1153.0,2.0,120.0,1.0,440.0,0.0,"[200000,400000]"
2727.0,8.0,1549.0,853.0,440.0,1178.0,10570.0,0.0,1932.0,0.0,1932.0,1.0,1994.0,10.0,297.0,2.0,74.0,2.0,556.0,0.0,"[200000,400000]"
1479.0,7.0,725.0,725.0,484.0,754.0,7472.0,1.0,1972.0,0.0,1972.0,0.0,2004.0,7.0,626.0,2.0,32.0,1.0,99.0,138.0,<200000
1431.0,7.0,1431.0,1431.0,666.0,0.0,9017.0,0.0,1999.0,0.0,1999.0,1.0,1999.0,6.0,560.0,2.0,35.0,2.0,871.0,0.0,<200000
1709.0,7.0,970.0,970.0,380.0,739.0,2522.0,0.0,2004.0,0.0,2004.0,1.0,2004.0,7.0,0.0,2.0,40.0,2.0,970.0,50.0,<200000
864.0,5.0,864.0,864.0,352.0,0.0,7180.0,1.0,1972.0,1.0,1989.0,0.0,1972.0,5.0,390.0,1.0,0.0,1.0,474.0,0.0,<200000
1456.0,6.0,855.0,855.0,440.0,601.0,2280.0,1.0,1976.0,1.0,1976.0,0.0,1976.0,7.0,566.0,2.0,0.0,2.0,289.0,0.0,<200000
1726.0,7.0,1726.0,1726.0,786.0,0.0,9416.0,0.0,2007.0,0.0,2007.0,0.0,2007.0,8.0,1126.0,3.0,138.0,2.0,600.0,205.0,"[200000,400000]"
3112.0,8.0,1360.0,1360.0,795.0,1360.0,25419.0,0.0,1918.0,0.0,1918.0,1.0,1990.0,8.0,1036.0,2.0,16.0,2.0,140.0,0.0,"[200000,400000]"
2229.0,6.0,929.0,755.0,0.0,929.0,5520.0,1.0,1912.0,1.0,-1.0,0.0,1950.0,8.0,0.0,0.0,198.0,1.0,755.0,0.0,<200000
1713.0,8.0,1713.0,1713.0,856.0,0.0,9591.0,0.0,2004.0,0.0,2004.0,1.0,2005.0,7.0,1088.0,3.0,26.0,2.0,625.0,262.0,"[200000,400000]"
1121.0,4.0,1121.0,1121.0,440.0,0.0,8546.0,1.0,2003.0,1.0,2003.0,0.0,2004.0,5.0,0.0,2.0,64.0,2.0,1121.0,0.0,<200000
1279.0,6.0,1279.0,1196.0,473.0,0.0,10125.0,1.0,1977.0,1.0,1980.0,0.0,1977.0,6.0,641.0,2.0,83.0,2.0,276.0,0.0,<200000
1310.0,6.0,865.0,617.0,398.0,445.0,7000.0,1.0,1924.0,1.0,1924.0,0.0,1950.0,6.0,617.0,1.0,0.0,2.0,0.0,0.0,<200000
848.0,6.0,848.0,848.0,420.0,0.0,4438.0,0.0,2004.0,0.0,2004.0,1.0,2004.0,3.0,662.0,2.0,0.0,1.0,186.0,205.0,<200000
1284.0,5.0,720.0,720.0,240.0,564.0,3500.0,1.0,1947.0,1.0,1948.0,0.0,1950.0,5.0,312.0,1.0,35.0,1.0,408.0,0.0,<200000
1442.0,7.0,1442.0,1424.0,500.0,0.0,11851.0,1.0,1990.0,1.0,1990.0,0.0,1990.0,5.0,0.0,2.0,34.0,2.0,1424.0,0.0,<200000
1696.0,5.0,1696.0,1140.0,349.0,0.0,13673.0,1.0,1962.0,1.0,1962.0,0.0,1962.0,8.0,0.0,1.0,30.0,1.0,1140.0,0.0,<200000
1100.0,4.0,1100.0,1100.0,312.0,0.0,12493.0,1.0,1960.0,1.0,1960.0,0.0,1960.0,6.0,419.0,1.0,0.0,1.0,375.0,0.0,<200000
2062.0,7.0,1180.0,1157.0,454.0,882.0,14364.0,0.0,1988.0,1.0,1988.0,1.0,1989.0,7.0,1065.0,2.0,55.0,2.0,92.0,128.0,"[200000,400000]"
1092.0,6.0,1092.0,1092.0,504.0,0.0,8250.0,1.0,1964.0,1.0,1964.0,0.0,1964.0,6.0,787.0,2.0,0.0,1.0,305.0,260.0,<200000
864.0,5.0,864.0,864.0,0.0,0.0,5604.0,1.0,1925.0,1.0,-1.0,0.0,1950.0,5.0,468.0,0.0,0.0,1.0,396.0,0.0,<200000
1212.0,6.0,1212.0,1212.0,460.0,0.0,10420.0,1.0,2009.0,0.0,2009.0,0.0,2009.0,6.0,36.0,2.0,22.0,2.0,1176.0,0.0,<200000
1852.0,7.0,932.0,900.0,644.0,920.0,8640.0,1.0,2009.0,0.0,2009.0,0.0,2009.0,7.0,822.0,2.0,108.0,2.0,78.0,0.0,"[200000,400000]"
990.0,5.0,990.0,990.0,576.0,0.0,13568.0,1.0,1995.0,1.0,1996.0,0.0,1995.0,5.0,716.0,2.0,0.0,1.0,274.0,0.0,<200000
1392.0,6.0,689.0,689.0,299.0,703.0,10900.0,1.0,1977.0,1.0,1977.0,0.0,1977.0,6.0,378.0,1.0,36.0,1.0,311.0,153.0,<200000
1236.0,5.0,1236.0,1070.0,447.0,0.0,10011.0,1.0,1957.0,0.0,1957.0,0.0,1996.0,6.0,360.0,1.0,0.0,1.0,710.0,64.0,<200000
1436.0,7.0,1436.0,1436.0,484.0,0.0,8450.0,0.0,2004.0,0.0,2004.0,1.0,2004.0,8.0,946.0,2.0,98.0,2.0,490.0,266.0,"[200000,400000]"
1328.0,4.0,810.0,686.0,210.0,518.0,9906.0,1.0,1925.0,1.0,1940.0,0.0,1950.0,8.0,0.0,1.0,172.0,1.0,686.0,0.0,<200000
1954.0,7.0,1137.0,798.0,431.0,817.0,15660.0,0.0,1939.0,0.0,1939.0,1.0,2006.0,8.0,341.0,2.0,119.0,1.0,457.0,312.0,"[200000,400000]"
1248.0,7.0,1248.0,1248.0,438.0,0.0,3010.0,0.0,2005.0,0.0,2005.0,1.0,2006.0,5.0,16.0,2.0,0.0,2.0,1232.0,16.0,<200000
1498.0,7.0,1498.0,1498.0,675.0,0.0,8990.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,5.0,0.0,2.0,33.0,2.0,1498.0,0.0,"[200000,400000]"
2267.0,6.0,1010.0,1010.0,390.0,1257.0,8068.0,0.0,2002.0,0.0,2002.0,1.0,2002.0,8.0,0.0,2.0,46.0,2.0,1010.0,0.0,"[200000,400000]"
1552.0,6.0,811.0,713.0,434.0,741.0,11475.0,1.0,1975.0,1.0,1975.0,0.0,1975.0,6.0,550.0,2.0,208.0,2.0,163.0,0.0,<200000
864.0,4.0,864.0,864.0,576.0,0.0,10500.0,1.0,1971.0,1.0,1989.0,0.0,1971.0,4.0,524.0,2.0,0.0,1.0,160.0,0.0,<200000
2392.0,10.0,2392.0,2392.0,968.0,0.0,13472.0,0.0,2003.0,0.0,2003.0,0.0,2003.0,8.0,56.0,3.0,105.0,2.0,2336.0,922.0,"[200000,400000]"
1302.0,5.0,630.0,630.0,280.0,672.0,1680.0,1.0,1971.0,1.0,1991.0,0.0,1971.0,6.0,0.0,1.0,0.0,2.0,630.0,142.0,<200000
2520.0,7.0,1214.0,1203.0,721.0,1306.0,9950.0,0.0,1995.0,0.0,1995.0,1.0,1995.0,9.0,565.0,3.0,114.0,2.0,638.0,290.0,"[200000,400000]"
987.0,6.0,483.0,483.0,280.0,504.0,1869.0,1.0,1970.0,1.0,1987.0,0.0,1970.0,5.0,321.0,1.0,0.0,1.0,162.0,127.0,<200000
912.0,5.0,912.0,912.0,336.0,0.0,8521.0,1.0,1967.0,1.0,1974.0,0.0,1967.0,5.0,842.0,1.0,0.0,1.0,70.0,0.0,<200000
1194.0,6.0,1194.0,1194.0,312.0,0.0,8760.0,1.0,1959.0,1.0,1959.0,0.0,1959.0,6.0,0.0,1.0,0.0,1.0,1194.0,220.0,<200000
2794.0,8.0,1490.0,1462.0,810.0,1304.0,15138.0,0.0,1995.0,0.0,1995.0,1.0,1996.0,9.0,689.0,3.0,146.0,2.0,773.0,506.0,>400000
987.0,6.0,483.0,483.0,288.0,504.0,1680.0,1.0,1972.0,1.0,1972.0,0.0,1972.0,5.0,0.0,1.0,0.0,1.0,483.0,297.0,<200000
894.0,5.0,894.0,894.0,308.0,0.0,10650.0,1.0,1976.0,1.0,1976.0,0.0,1976.0,5.0,182.0,1.0,0.0,1.0,0.0,0.0,<200000
1960.0,6.0,860.0,860.0,440.0,1100.0,7851.0,0.0,2002.0,0.0,2002.0,1.0,2002.0,8.0,625.0,2.0,48.0,2.0,235.0,-1.0,"[200000,400000]"
987.0,6.0,483.0,483.0,264.0,504.0,1680.0,1.0,1971.0,1.0,1971.0,0.0,1971.0,5.0,358.0,1.0,0.0,1.0,125.0,604.0,<200000
1414.0,7.0,1414.0,1414.0,494.0,0.0,8773.0,0.0,2004.0,0.0,2004.0,1.0,2004.0,6.0,24.0,2.0,105.0,2.0,1390.0,98.0,<200000
1744.0,7.0,1014.0,996.0,457.0,730.0,9453.0,0.0,1993.0,0.0,1993.0,1.0,2003.0,7.0,402.0,2.0,70.0,2.0,594.0,0.0,<200000
1694.0,8.0,1694.0,1694.0,818.0,0.0,12030.0,0.0,2007.0,0.0,2007.0,0.0,2007.0,7.0,0.0,3.0,228.0,2.0,1694.0,254.0,"[200000,400000]"
1487.0,6.0,798.0,735.0,220.0,689.0,8741.0,1.0,1945.0,1.0,1949.0,0.0,1950.0,7.0,94.0,1.0,140.0,1.0,641.0,0.0,<200000
1566.0,8.0,1566.0,1566.0,750.0,0.0,9000.0,0.0,2008.0,0.0,2008.0,1.0,2008.0,7.0,1078.0,2.0,168.0,2.0,488.0,36.0,"[200000,400000]"
866.0,5.0,866.0,686.0,0.0,0.0,3880.0,1.0,1945.0,0.0,-1.0,0.0,1997.0,4.0,329.0,0.0,42.0,1.0,357.0,0.0,<200000
1440.0,5.0,889.0,540.0,352.0,551.0,5000.0,1.0,1900.0,1.0,1940.0,0.0,1950.0,6.0,0.0,1.0,0.0,1.0,540.0,0.0,<200000
1217.0,6.0,626.0,626.0,288.0,591.0,10762.0,1.0,1980.0,1.0,1980.0,0.0,1980.0,6.0,0.0,1.0,28.0,1.0,626.0,0.0,<200000
2110.0,7.0,1222.0,948.0,463.0,888.0,8880.0,0.0,1994.0,0.0,1994.0,1.0,2002.0,8.0,695.0,2.0,130.0,2.0,253.0,0.0,"[200000,400000]"
1872.0,7.0,1872.0,1845.0,604.0,0.0,10400.0,1.0,1988.0,1.0,1988.0,0.0,1988.0,6.0,929.0,2.0,39.0,2.0,916.0,102.0,"[200000,400000]"
1928.0,6.0,908.0,1020.0,440.0,1020.0,9142.0,1.0,1910.0,0.0,1910.0,0.0,1950.0,9.0,0.0,1.0,60.0,2.0,1020.0,0.0,<200000
1375.0,6.0,1375.0,1367.0,451.0,0.0,11310.0,1.0,1954.0,1.0,1954.0,0.0,1954.0,5.0,0.0,2.0,30.0,1.0,1367.0,0.0,<200000
2144.0,6.0,1444.0,1444.0,389.0,700.0,159000.0,0.0,1958.0,0.0,1958.0,1.0,2006.0,7.0,697.0,2.0,98.0,2.0,747.0,472.0,"[200000,400000]"
1306.0,3.0,1306.0,728.0,0.0,0.0,5350.0,1.0,1940.0,0.0,-1.0,0.0,1966.0,6.0,0.0,0.0,0.0,1.0,728.0,0.0,<200000
1625.0,8.0,1625.0,1573.0,538.0,0.0,4750.0,0.0,2006.0,0.0,2006.0,1.0,2007.0,5.0,1573.0,2.0,0.0,2.0,0.0,481.0,"[200000,400000]"
1640.0,6.0,798.0,798.0,520.0,842.0,8366.0,0.0,2004.0,0.0,2004.0,1.0,2004.0,6.0,0.0,2.0,45.0,2.0,798.0,0.0,<200000
1302.0,6.0,1302.0,1302.0,309.0,0.0,9350.0,1.0,1964.0,0.0,1964.0,0.0,1991.0,7.0,270.0,1.0,0.0,2.0,452.0,108.0,<200000
1314.0,5.0,1314.0,1314.0,294.0,0.0,8400.0,1.0,1957.0,1.0,1957.0,0.0,1957.0,5.0,922.0,1.0,0.0,1.0,392.0,0.0,<200000
2291.0,7.0,1005.0,975.0,429.0,1286.0,8738.0,0.0,1999.0,0.0,1999.0,1.0,1999.0,8.0,0.0,2.0,0.0,2.0,975.0,302.0,"[200000,400000]"
1728.0,6.0,864.0,864.0,673.0,864.0,8791.0,0.0,2003.0,0.0,2003.0,1.0,2003.0,7.0,503.0,2.0,56.0,2.0,361.0,0.0,"[200000,400000]"
1604.0,7.0,1604.0,1604.0,660.0,0.0,8814.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,8.0,1334.0,2.0,110.0,2.0,270.0,180.0,"[200000,400000]"
1792.0,7.0,963.0,963.0,564.0,829.0,12435.0,0.0,2001.0,0.0,2001.0,1.0,2001.0,7.0,361.0,2.0,96.0,2.0,602.0,172.0,"[200000,400000]"
882.0,5.0,882.0,0.0,308.0,0.0,12702.0,1.0,1956.0,1.0,1956.0,0.0,1956.0,4.0,0.0,1.0,45.0,1.0,0.0,0.0,<200000
1382.0,6.0,1382.0,1362.0,884.0,0.0,19296.0,1.0,1962.0,1.0,1991.0,0.0,1962.0,6.0,672.0,2.0,0.0,1.0,0.0,399.0,<200000
2574.0,8.0,1482.0,1482.0,868.0,1092.0,9588.0,0.0,2007.0,0.0,2007.0,1.0,2007.0,10.0,0.0,3.0,148.0,2.0,1482.0,270.0,"[200000,400000]"
1212.0,6.0,1212.0,506.0,492.0,0.0,8471.0,1.0,1977.0,1.0,1978.0,0.0,1995.0,6.0,506.0,2.0,12.0,1.0,0.0,46.0,<200000
1316.0,5.0,926.0,926.0,484.0,0.0,5500.0,1.0,1929.0,1.0,1974.0,0.0,2001.0,6.0,234.0,2.0,0.0,1.0,0.0,0.0,<200000
764.0,5.0,764.0,680.0,504.0,0.0,5232.0,1.0,1925.0,1.0,1965.0,0.0,2004.0,4.0,0.0,2.0,0.0,1.0,680.0,0.0,<200000
1422.0,6.0,1422.0,1422.0,576.0,0.0,12090.0,1.0,1981.0,0.0,1981.0,0.0,1981.0,7.0,588.0,2.0,0.0,2.0,606.0,210.0,<200000
1511.0,6.0,802.0,802.0,413.0,709.0,11207.0,1.0,1997.0,1.0,1997.0,0.0,1997.0,8.0,714.0,2.0,75.0,2.0,88.0,0.0,<200000
2192.0,5.0,1052.0,720.0,240.0,720.0,8400.0,1.0,1939.0,0.0,1939.0,0.0,1997.0,8.0,378.0,1.0,24.0,2.0,342.0,0.0,<200000
778.0,5.0,778.0,740.0,924.0,0.0,6900.0,1.0,1940.0,1.0,1966.0,0.0,1955.0,4.0,403.0,1.0,25.0,1.0,212.0,0.0,<200000
1113.0,6.0,1113.0,1143.0,504.0,0.0,7917.0,1.0,1976.0,1.0,1987.0,0.0,1976.0,6.0,751.0,1.0,30.0,1.0,392.0,174.0,<200000
1939.0,8.0,1095.0,1095.0,1053.0,844.0,10728.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,8.0,0.0,3.0,51.0,2.0,1095.0,0.0,"[200000,400000]"
1363.0,7.0,1363.0,1385.0,439.0,0.0,39104.0,1.0,1954.0,1.0,1954.0,0.0,2005.0,5.0,226.0,2.0,0.0,1.0,96.0,0.0,"[200000,400000]"
2270.0,8.0,1164.0,1152.0,671.0,1106.0,11764.0,0.0,1999.0,0.0,1999.0,1.0,2007.0,9.0,524.0,3.0,57.0,2.0,628.0,348.0,"[200000,400000]"
1632.0,6.0,1632.0,1240.0,338.0,0.0,9600.0,1.0,1958.0,1.0,1958.0,0.0,1988.0,6.0,620.0,1.0,0.0,2.0,0.0,183.0,<200000
816.0,5.0,816.0,816.0,264.0,0.0,8314.0,1.0,1982.0,1.0,1982.0,0.0,1982.0,5.0,546.0,1.0,0.0,1.0,270.0,0.0,<200000
1548.0,7.0,952.0,952.0,672.0,596.0,7264.0,0.0,1925.0,0.0,1978.0,1.0,2007.0,5.0,0.0,2.0,0.0,2.0,952.0,0.0,"[200000,400000]"
1560.0,7.0,1560.0,1560.0,573.0,0.0,9196.0,0.0,2003.0,0.0,2003.0,1.0,2003.0,7.0,0.0,2.0,150.0,2.0,1560.0,0.0,"[200000,400000]"
864.0,4.0,864.0,864.0,400.0,0.0,19138.0,1.0,1951.0,1.0,1951.0,0.0,1951.0,4.0,120.0,2.0,0.0,1.0,744.0,0.0,<200000
2121.0,9.0,2121.0,2121.0,732.0,0.0,14450.0,0.0,2006.0,0.0,2007.0,0.0,2007.0,8.0,0.0,3.0,98.0,2.0,2121.0,315.0,>400000
2022.0,7.0,1156.0,1160.0,505.0,866.0,10005.0,1.0,1977.0,1.0,1977.0,0.0,1977.0,8.0,392.0,2.0,117.0,2.0,768.0,299.0,<200000
1982.0,7.0,1175.0,807.0,575.0,807.0,11287.0,0.0,1989.0,0.0,1989.0,1.0,1989.0,7.0,421.0,2.0,84.0,2.0,386.0,340.0,"[200000,400000]"
1262.0,6.0,1262.0,1262.0,572.0,0.0,7200.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,5.0,905.0,2.0,120.0,2.0,357.0,68.0,<200000
1314.0,7.0,1314.0,1314.0,626.0,0.0,5063.0,0.0,2007.0,0.0,2008.0,1.0,2008.0,6.0,904.0,2.0,62.0,2.0,410.0,166.0,"[200000,400000]"
1468.0,8.0,1468.0,1468.0,898.0,0.0,9612.0,0.0,2008.0,0.0,2008.0,1.0,2009.0,6.0,0.0,3.0,150.0,2.0,1468.0,72.0,"[200000,400000]"
1575.0,6.0,1575.0,1575.0,529.0,0.0,8012.0,0.0,1992.0,0.0,1992.0,1.0,1992.0,5.0,430.0,2.0,0.0,2.0,1145.0,0.0,<200000
1250.0,7.0,625.0,625.0,528.0,625.0,4251.0,0.0,2006.0,0.0,2006.0,1.0,2007.0,5.0,0.0,2.0,54.0,2.0,625.0,0.0,<200000
1734.0,6.0,1085.0,912.0,440.0,649.0,9786.0,1.0,1962.0,0.0,1962.0,0.0,1981.0,7.0,600.0,2.0,0.0,1.0,312.0,0.0,<200000
858.0,4.0,858.0,858.0,0.0,0.0,8125.0,1.0,1971.0,1.0,-1.0,0.0,1971.0,5.0,614.0,0.0,0.0,1.0,244.0,0.0,<200000
900.0,5.0,900.0,882.0,280.0,0.0,9819.0,1.0,1967.0,1.0,1970.0,0.0,1967.0,5.0,450.0,1.0,0.0,1.0,432.0,31.0,<200000
1396.0,6.0,698.0,698.0,384.0,698.0,8730.0,1.0,1915.0,1.0,2003.0,0.0,2003.0,7.0,0.0,1.0,0.0,1.0,698.0,0.0,<200000
1919.0,8.0,1079.0,1079.0,685.0,840.0,15611.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,8.0,0.0,2.0,51.0,2.0,1079.0,0.0,"[200000,400000]"
1716.0,5.0,936.0,780.0,0.0,780.0,5687.0,1.0,1912.0,0.0,-1.0,0.0,2000.0,9.0,210.0,0.0,184.0,2.0,570.0,0.0,<200000
1716.0,5.0,1148.0,768.0,281.0,568.0,11409.0,1.0,1949.0,1.0,1949.0,0.0,2008.0,8.0,292.0,1.0,0.0,1.0,476.0,0.0,<200000
2263.0,7.0,1468.0,795.0,539.0,795.0,16659.0,1.0,1977.0,0.0,1977.0,0.0,1994.0,9.0,795.0,2.0,250.0,2.0,0.0,34.0,"[200000,400000]"
1644.0,6.0,1644.0,1416.0,418.0,0.0,9600.0,1.0,1953.0,1.0,1953.0,0.0,1953.0,7.0,1285.0,2.0,0.0,1.0,131.0,238.0,<200000
1003.0,6.0,1003.0,1003.0,588.0,0.0,7937.0,1.0,1984.0,1.0,1984.0,0.0,1984.0,6.0,819.0,2.0,0.0,1.0,184.0,0.0,<200000
1558.0,5.0,910.0,910.0,282.0,648.0,13710.0,1.0,1950.0,1.0,1950.0,0.0,1950.0,6.0,420.0,1.0,0.0,1.0,490.0,0.0,<200000
1950.0,7.0,975.0,975.0,576.0,975.0,7399.0,0.0,1997.0,0.0,1997.0,1.0,1998.0,7.0,649.0,2.0,10.0,2.0,326.0,1600.0,"[200000,400000]"
1743.0,6.0,1041.0,702.0,539.0,702.0,11700.0,0.0,1968.0,1.0,1968.0,1.0,1968.0,7.0,384.0,2.0,0.0,1.0,143.0,365.0,<200000
1152.0,6.0,1152.0,1092.0,300.0,0.0,14000.0,1.0,1950.0,0.0,1950.0,0.0,2004.0,6.0,0.0,1.0,36.0,1.0,1092.0,0.0,<200000
1336.0,5.0,1336.0,1165.0,375.0,0.0,15750.0,1.0,1953.0,1.0,1953.0,0.0,1953.0,5.0,841.0,1.0,0.0,1.0,324.0,56.0,<200000
2452.0,8.0,1210.0,1028.0,683.0,1242.0,16226.0,0.0,1998.0,0.0,1998.0,1.0,1999.0,9.0,281.0,2.0,50.0,2.0,747.0,0.0,"[200000,400000]"
